CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST03941,57.0,Male,0,36.91,238.05,One year,DSL,Electronic check,No,5,No,No,No
CUST03942,64.0,Female,2,66.1,1522.26,One year,Fiber optic,Mailed check,No,5,Yes,Yes,Yes
CUST03943,22.0,Male,3,80.67,2763.17,Month-to-month,No,Electronic check,No,4,No,Yes,Yes
CUST03944,38.0,Male,9,53.1,5643.4,One year,Fiber optic,Bank transfer,Yes,1,No,Yes,No
CUST03945,23.0,Female,4,71.03,3340.11,Month-to-month,DSL,Credit card,Yes,1,No,Yes,Yes
CUST03946,19.0,Female,4,33.04,1586.52,One year,Fiber optic,Credit card,Yes,1,No,Yes,No
CUST03947,52.0,Female,6,65.22,4728.69,One year,DSL,Credit card,Yes,7,Yes,No,No
CUST03948,49.0,Female,9,29.09,3111.61,Month-to-month,DSL,Electronic check,No,1,No,Yes,No
CUST03949,26.0,Female,7,24.93,2072.41,One year,Fiber optic,Credit card,No,1,No,Yes,No
CUST03950,30.0,Male,8,105.71,9839.58,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,No
CUST03951,19.0,Male,6,40.52,2796.39,Month-to-month,Fiber optic,Electronic check,No,1,No,Yes,Yes
CUST03952,61.0,Female,4,77.51,3909.97,Month-to-month,Fiber optic,Bank transfer,Yes,1,Yes,Yes,Yes
CUST03953,68.0,Male,8,34.91,3249.78,Month-to-month,DSL,Mailed check,No,2,No,No,No
CUST03954,25.0,Male,7,46.26,3756.44,Two year,DSL,Bank transfer,No,0,Yes,Yes,No
CUST03955,30.0,Male,9,56.14,5963.91,Month-to-month,DSL,Electronic check,No,2,No,Yes,No
CUST03956,62.0,Female,8,34.38,3350.87,One year,No,Credit card,No,3,No,No,No
CUST03957,65.0,Male,9,24.61,2684.78,Two year,Fiber optic,Mailed check,No,3,Yes,Yes,No
CUST03958,39.0,Female,7,107.7,9141.98,Month-to-month,No,Bank transfer,No,1,Yes,No,Yes
CUST03959,21.0,Female,5,21.2,1281.7,Month-to-month,Fiber optic,Mailed check,No,4,Yes,No,No
CUST03960,20.0,Male,3,26.15,894.58,Month-to-month,Fiber optic,Bank transfer,Yes,3,No,No,No
CUST03961,47.0,Female,8,100.5,9585.98,Month-to-month,DSL,Bank transfer,Yes,0,No,No,No
CUST03962,38.0,Female,8,48.21,4621.78,Month-to-month,DSL,Electronic check,No,3,Yes,No,Yes
CUST03963,19.0,Female,9,92.27,10011.14,Two year,Fiber optic,Bank transfer,No,3,No,Yes,No
CUST03964,48.0,Female,9,34.64,3678.09,Month-to-month,Fiber optic,Credit card,Yes,2,No,No,Yes
CUST03965,19.0,Male,8,43.74,4259.02,One year,Fiber optic,Electronic check,No,0,Yes,Yes,No
CUST03966,58.0,Female,9,77.27,8257.08,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,Yes
CUST03967,34.0,Male,2,118.84,2966.51,Month-to-month,No,Electronic check,Yes,3,Yes,No,No
CUST03968,20.0,Female,10,27.36,3285.68,Month-to-month,DSL,Bank transfer,No,1,Yes,No,No
CUST03969,48.0,Female,2,60.06,1474.66,Month-to-month,DSL,Mailed check,No,3,No,No,No
CUST03970,38.0,Female,10,24.33,2906.49,Month-to-month,No,Credit card,Yes,1,No,No,Yes
CUST03971,68.0,Male,5,39.93,2382.92,One year,DSL,Electronic check,No,2,Yes,Yes,No
CUST03972,46.0,Male,5,110.73,6888.47,One year,No,Bank transfer,No,1,No,No,No
CUST03973,32.0,Male,5,29.66,1775.44,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST03974,54.0,Male,4,105.67,5258.56,Two year,Fiber optic,Credit card,No,4,No,No,No
CUST03975,32.0,Male,4,37.79,1790.27,Month-to-month,DSL,Credit card,No,3,Yes,Yes,No
CUST03976,64.0,Female,1,106.16,1401.7,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST03977,37.0,Male,6,73.8,5195.37,Two year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST03978,46.0,Female,3,107.81,4150.74,Two year,DSL,Bank transfer,No,3,Yes,Yes,Yes
CUST03979,21.0,Male,2,35.18,943.07,Two year,DSL,Mailed check,No,3,No,Yes,No
CUST03980,40.0,Female,7,96.19,8311.85,Month-to-month,No,Credit card,Yes,3,Yes,No,No
CUST03981,60.0,Female,3,88.06,3089.11,Two year,No,Mailed check,Yes,2,No,Yes,No
CUST03982,59.0,Female,10,74.29,8815.37,One year,DSL,Electronic check,No,5,No,No,No
CUST03983,29.0,Female,3,101.05,3445.14,One year,DSL,Mailed check,Yes,3,Yes,No,Yes
CUST03984,30.0,Male,7,84.82,7314.85,Two year,Fiber optic,Mailed check,No,0,No,Yes,No
CUST03985,60.0,Female,0,107.69,399.71,Two year,No,Electronic check,No,2,Yes,Yes,No
CUST03986,65.0,Male,8,58.11,5628.28,One year,No,Mailed check,No,2,Yes,Yes,No
CUST03987,23.0,Male,6,78.99,5607.31,Two year,DSL,Electronic check,No,3,No,Yes,Yes
CUST03988,41.0,Female,1,107.05,1084.1,Month-to-month,Fiber optic,Electronic check,Yes,0,No,No,Yes
CUST03989,35.0,Male,10,41.49,4900.59,One year,DSL,Electronic check,No,2,No,Yes,No
CUST03990,62.0,Female,5,68.57,4267.12,Month-to-month,DSL,Credit card,No,1,No,No,No
CUST03991,22.0,Male,7,116.06,9999.24,Two year,DSL,Mailed check,No,0,No,Yes,Yes
CUST03992,29.0,Male,10,67.36,7991.21,One year,DSL,Electronic check,No,1,No,No,No
CUST03993,56.0,Male,4,45.29,2047.35,Two year,Fiber optic,Bank transfer,No,3,Yes,No,No
CUST03994,21.0,Male,5,55.11,3428.87,Month-to-month,DSL,Bank transfer,Yes,1,Yes,No,No
CUST03995,43.0,Male,9,108.49,11429.08,Two year,No,Credit card,No,2,Yes,No,No
CUST03996,41.0,Male,7,115.47,9411.77,Month-to-month,Fiber optic,Electronic check,Yes,2,No,No,No
CUST03997,35.0,Male,5,114.99,7121.68,One year,DSL,Electronic check,No,2,No,No,No
CUST03998,38.0,Female,8,89.89,8800.17,Two year,No,Credit card,No,2,No,No,No
CUST03999,45.0,Male,8,70.96,6685.47,Month-to-month,No,Mailed check,No,0,No,No,Yes
CUST04000,26.0,Female,8,38.28,3568.97,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,No
CUST04001,47.0,Male,5,32.34,1855.44,One year,DSL,Electronic check,No,3,Yes,No,No
CUST04002,59.0,Female,8,25.99,2488.18,Month-to-month,DSL,Bank transfer,No,2,No,No,Yes
CUST04003,57.0,Male,2,21.79,512.29,Month-to-month,DSL,Electronic check,No,3,No,Yes,No
CUST04004,26.0,Male,4,107.8,4968.75,Month-to-month,Fiber optic,Credit card,No,2,No,Yes,Yes
CUST04005,26.0,Female,1,100.9,1458.38,Month-to-month,DSL,Bank transfer,No,0,No,Yes,Yes
CUST04006,32.0,Male,7,76.78,6473.62,Two year,Fiber optic,Credit card,No,3,Yes,No,No
CUST04007,36.0,Female,10,119.85,14603.3,Two year,DSL,Credit card,No,0,Yes,No,No
CUST04008,39.0,Male,3,115.29,3876.22,Two year,Fiber optic,Electronic check,Yes,5,Yes,Yes,Yes
CUST04009,53.0,Female,5,85.5,5373.18,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,No
CUST04010,21.0,Male,5,66.46,4111.04,Two year,DSL,Electronic check,No,2,No,Yes,No
CUST04011,20.0,Male,4,35.23,1646.24,One year,Fiber optic,Mailed check,No,0,No,Yes,Yes
CUST04012,38.0,Female,0,71.56,223.6,Two year,Fiber optic,Bank transfer,No,4,No,Yes,No
CUST04013,54.0,Male,10,35.79,4222.53,Month-to-month,No,Credit card,No,6,Yes,Yes,No
CUST04014,28.0,Female,6,59.85,4279.88,Month-to-month,Fiber optic,Credit card,No,0,Yes,Yes,Yes
CUST04015,,Male,9,114.25,11997.99,One year,Fiber optic,Electronic check,No,1,No,Yes,No
CUST04016,31.0,Female,7,54.2,4403.82,Month-to-month,No,Mailed check,No,0,No,Yes,No
CUST04017,63.0,Male,0,35.29,126.76,Two year,Fiber optic,Credit card,No,3,No,Yes,Yes
CUST04018,64.0,Female,9,78.24,8594.91,Two year,DSL,Credit card,No,1,No,Yes,No
CUST04019,33.0,Female,6,80.23,5799.29,Month-to-month,DSL,Mailed check,No,2,Yes,No,No
CUST04020,30.0,Male,3,39.39,1345.1,Two year,DSL,Credit card,No,0,Yes,No,No
CUST04021,39.0,Male,5,39.67,2324.18,One year,DSL,Credit card,No,3,Yes,No,Yes
CUST04022,30.0,Male,8,118.94,11519.26,Month-to-month,Fiber optic,Credit card,No,2,No,Yes,No
CUST04023,52.0,Female,4,44.34,2079.99,Month-to-month,Fiber optic,Mailed check,No,3,Yes,No,No
CUST04024,60.0,Male,7,103.81,8833.12,Month-to-month,No,Mailed check,No,3,Yes,No,No
CUST04025,52.0,Male,4,67.03,3329.52,Month-to-month,DSL,Bank transfer,No,0,Yes,Yes,No
CUST04026,60.0,Male,1,63.5,688.34,Month-to-month,Fiber optic,Credit card,No,2,No,Yes,No
CUST04027,38.0,Male,3,49.5,1742.51,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST04028,26.0,Female,1,97.37,905.6,Month-to-month,No,Bank transfer,Yes,2,Yes,No,Yes
CUST04029,56.0,Female,6,108.05,7986.99,Two year,DSL,Mailed check,Yes,1,Yes,No,No
CUST04030,36.0,Female,6,46.12,3350.16,Month-to-month,DSL,Mailed check,Yes,3,Yes,No,Yes
CUST04031,52.0,Female,2,29.53,777.4,Month-to-month,DSL,Electronic check,Yes,9,No,No,No
CUST04032,32.0,Female,6,33.71,2363.95,Month-to-month,Fiber optic,Mailed check,No,6,No,Yes,No
CUST04033,22.0,Male,0,99.27,869.95,Month-to-month,DSL,Electronic check,No,3,No,No,Yes
CUST04034,69.0,Male,0,63.59,460.38,Two year,Fiber optic,Bank transfer,No,2,No,No,No
CUST04035,26.0,Female,8,33.21,3127.35,One year,DSL,Mailed check,No,1,No,No,No
CUST04036,68.0,Female,5,54.04,3230.11,Two year,DSL,Bank transfer,No,0,No,No,No
CUST04037,68.0,Female,4,71.42,3513.56,One year,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST04038,58.0,Male,5,105.19,6006.6,Two year,No,Credit card,No,1,Yes,Yes,No
CUST04039,52.0,Male,5,84.17,5191.67,Two year,Fiber optic,Credit card,No,1,Yes,No,No
CUST04040,47.0,Male,0,37.62,326.74,Month-to-month,No,Bank transfer,No,4,No,Yes,No
CUST04041,62.0,Female,4,35.88,1632.32,One year,DSL,Credit card,No,6,No,No,Yes
CUST04042,33.0,Female,8,61.24,6025.02,One year,DSL,Bank transfer,No,5,No,Yes,Yes
CUST04043,42.0,Female,3,27.54,985.43,Two year,Fiber optic,Electronic check,No,1,Yes,No,No
CUST04044,50.0,Male,2,95.55,2302.08,Month-to-month,DSL,Credit card,No,4,No,No,No
CUST04045,39.0,Female,0,60.15,483.64,One year,DSL,Electronic check,No,0,No,Yes,Yes
CUST04046,40.0,Male,1,,680.92,Month-to-month,DSL,Mailed check,Yes,2,No,No,Yes
CUST04047,35.0,Male,2,70.91,1638.64,Two year,DSL,Credit card,No,2,Yes,No,No
CUST04048,,Female,3,,3398.78,One year,DSL,Credit card,No,2,No,Yes,No
CUST04049,61.0,Male,6,76.93,5372.15,Two year,DSL,Credit card,No,5,No,Yes,Yes
CUST04050,28.0,Male,5,100.23,6113.68,Two year,Fiber optic,Bank transfer,No,1,Yes,Yes,No
CUST04051,66.0,Female,10,82.93,10088.38,One year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST04052,53.0,Female,7,98.79,8200.05,One year,Fiber optic,Mailed check,No,0,No,No,No
CUST04053,60.0,Male,8,89.67,8861.35,One year,DSL,Mailed check,No,4,Yes,Yes,Yes
CUST04054,46.0,Female,5,39.32,2392.65,One year,Fiber optic,Electronic check,No,2,No,No,No
CUST04055,58.0,Male,6,25.25,1756.98,Month-to-month,DSL,Mailed check,Yes,3,Yes,No,No
CUST04056,19.0,Female,3,110.32,4280.3,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST04057,60.0,Female,1,114.55,1542.27,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST04058,20.0,Female,8,92.68,9006.48,Two year,Fiber optic,Electronic check,No,2,No,Yes,No
CUST04059,63.0,Female,8,92.41,8734.7,Month-to-month,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST04060,69.0,Male,3,47.02,1685.28,Two year,DSL,Mailed check,No,2,Yes,Yes,No
CUST04061,33.0,Male,2,74.24,1960.47,Month-to-month,Fiber optic,Mailed check,No,6,Yes,Yes,No
CUST04062,29.0,Male,9,119.2,12736.85,One year,Fiber optic,Bank transfer,Yes,3,Yes,Yes,No
CUST04063,57.0,Male,10,105.6,12623.44,Month-to-month,Fiber optic,Bank transfer,No,0,No,Yes,No
CUST04064,31.0,Female,5,50.45,2953.21,One year,Fiber optic,Mailed check,Yes,0,No,Yes,Yes
CUST04065,62.0,Male,2,50.11,1117.28,Month-to-month,DSL,Bank transfer,Yes,2,Yes,No,Yes
CUST04066,23.0,Male,0,68.36,223.0,One year,DSL,Electronic check,No,3,No,Yes,No
CUST04067,24.0,Male,3,60.46,2262.64,One year,Fiber optic,Bank transfer,Yes,1,No,Yes,Yes
CUST04068,68.0,Female,0,57.12,202.47,Two year,DSL,Mailed check,No,3,No,Yes,Yes
CUST04069,52.0,Male,1,82.69,1007.85,One year,DSL,Electronic check,No,5,No,No,Yes
CUST04070,61.0,Female,2,21.17,450.87,Two year,No,Bank transfer,Yes,2,Yes,No,No
CUST04071,35.0,Male,7,96.32,8370.82,Two year,DSL,Electronic check,No,1,Yes,Yes,No
CUST04072,53.0,Male,9,94.0,10269.66,Month-to-month,Fiber optic,Mailed check,No,4,Yes,No,No
CUST04073,48.0,Male,3,103.02,3789.29,Month-to-month,No,Bank transfer,No,2,Yes,Yes,No
CUST04074,49.0,Female,3,104.13,3552.79,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST04075,53.0,Female,9,76.64,8289.73,Month-to-month,No,Credit card,No,1,Yes,No,No
CUST04076,47.0,Female,8,98.0,9409.73,One year,DSL,Mailed check,No,2,No,Yes,No
CUST04077,40.0,Male,6,69.24,4926.54,Two year,DSL,Credit card,No,3,Yes,Yes,No
CUST04078,32.0,Male,1,115.13,1144.06,One year,DSL,Electronic check,No,2,Yes,No,Yes
CUST04079,57.0,Female,2,39.08,906.82,Two year,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST04080,30.0,Male,3,111.55,4088.64,Month-to-month,No,Credit card,No,3,No,Yes,No
CUST04081,53.0,Female,3,45.86,1647.58,Month-to-month,No,Electronic check,Yes,1,No,No,No
CUST04082,30.0,Female,9,30.29,3283.86,Two year,Fiber optic,Electronic check,No,1,Yes,No,No
CUST04083,50.0,Male,7,63.91,5396.3,Month-to-month,DSL,Mailed check,Yes,3,Yes,Yes,Yes
CUST04084,56.0,Female,9,81.49,8675.78,Two year,No,Credit card,No,4,Yes,No,No
CUST04085,29.0,Male,9,43.11,4555.23,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST04086,21.0,Male,5,75.58,4544.51,Two year,DSL,Electronic check,No,1,No,Yes,No
CUST04087,25.0,Male,2,100.78,2655.9,Two year,No,Electronic check,Yes,3,No,No,No
CUST04088,49.0,Female,10,45.72,5622.07,One year,No,Bank transfer,No,2,Yes,No,No
CUST04089,61.0,Male,8,78.03,7624.64,Two year,Fiber optic,Mailed check,No,2,No,No,No
CUST04090,20.0,Female,9,53.94,5735.02,Month-to-month,DSL,Mailed check,No,0,No,Yes,No
CUST04091,55.0,Female,7,72.98,6187.02,Month-to-month,No,Mailed check,No,0,Yes,Yes,Yes
CUST04092,35.0,Female,8,86.69,8185.96,Month-to-month,DSL,Bank transfer,No,3,Yes,No,Yes
CUST04093,42.0,Female,4,55.05,2667.57,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST04094,65.0,Male,2,119.43,2852.45,Month-to-month,DSL,Electronic check,No,4,Yes,No,Yes
CUST04095,35.0,Male,3,76.37,2695.22,Two year,No,Mailed check,No,2,Yes,No,Yes
CUST04096,42.0,Male,4,102.43,5003.84,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,No
CUST04097,19.0,Female,8,92.5,9078.97,Two year,Fiber optic,Bank transfer,No,5,Yes,Yes,Yes
CUST04098,22.0,Female,8,105.27,10002.93,Two year,DSL,Mailed check,No,1,Yes,No,Yes
CUST04099,31.0,Female,2,37.39,894.35,Two year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST04100,19.0,Female,6,42.27,3031.98,Two year,No,Electronic check,No,0,No,Yes,No
CUST04101,50.0,Female,5,68.74,4021.06,Two year,No,Bank transfer,Yes,1,No,Yes,No
CUST04102,40.0,Male,3,105.22,3738.07,One year,DSL,Mailed check,Yes,0,No,No,Yes
CUST04103,46.0,Female,4,39.77,1794.92,One year,DSL,Bank transfer,No,1,No,Yes,No
CUST04104,27.0,Female,9,117.09,12657.72,One year,DSL,Electronic check,No,5,No,Yes,No
CUST04105,33.0,Male,1,32.78,436.72,Month-to-month,Fiber optic,Electronic check,No,2,No,Yes,No
CUST04106,52.0,Female,10,37.52,4472.69,Month-to-month,No,Mailed check,No,4,No,No,No
CUST04107,67.0,Male,6,36.74,2699.39,One year,Fiber optic,Bank transfer,No,2,No,No,No
CUST04108,21.0,Female,3,78.6,2947.7,Month-to-month,DSL,Electronic check,No,2,No,No,No
CUST04109,63.0,Female,1,111.74,1665.41,Two year,DSL,Bank transfer,No,0,No,Yes,No
CUST04110,47.0,Female,10,45.52,5475.06,One year,Fiber optic,Credit card,Yes,2,No,No,No
CUST04111,47.0,Male,5,75.3,4474.75,Month-to-month,DSL,Credit card,No,2,No,No,No
CUST04112,44.0,Female,10,37.59,4542.29,Month-to-month,DSL,Mailed check,No,0,No,No,No
CUST04113,22.0,Female,1,83.11,1060.42,Month-to-month,DSL,Bank transfer,No,3,Yes,No,No
CUST04114,23.0,Male,9,32.34,3587.25,Month-to-month,DSL,Bank transfer,No,1,No,Yes,No
CUST04115,49.0,Female,1,,915.73,Month-to-month,DSL,Electronic check,No,2,Yes,No,No
CUST04116,35.0,Female,6,85.51,6057.62,Two year,No,Bank transfer,No,2,Yes,Yes,No
CUST04117,65.0,Female,0,77.91,321.38,Month-to-month,DSL,Bank transfer,No,8,No,Yes,No
CUST04118,39.0,Male,6,34.01,2508.78,One year,No,Electronic check,No,0,No,No,Yes
CUST04119,25.0,Male,9,36.15,3834.83,Month-to-month,Fiber optic,Mailed check,No,2,No,Yes,Yes
CUST04120,54.0,Female,4,87.13,4248.97,Two year,Fiber optic,Electronic check,No,2,Yes,No,No
CUST04121,33.0,Male,0,100.88,382.72,One year,DSL,Credit card,No,0,Yes,No,No
CUST04122,45.0,Male,5,110.79,6792.85,One year,DSL,Bank transfer,No,2,No,No,Yes
CUST04123,54.0,Female,6,101.35,7469.13,Two year,DSL,Bank transfer,No,1,No,No,No
CUST04124,64.0,Female,0,117.37,1049.7,One year,Fiber optic,Mailed check,No,0,No,Yes,No
CUST04125,58.0,Female,8,60.83,6005.35,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,No
CUST04126,52.0,Male,6,53.12,3893.03,Month-to-month,No,Bank transfer,No,3,Yes,Yes,No
CUST04127,53.0,Male,0,22.84,106.54,Month-to-month,DSL,Electronic check,No,0,Yes,No,No
CUST04128,66.0,Male,2,64.99,,One year,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST04129,33.0,Male,4,85.13,4114.51,Month-to-month,Fiber optic,Mailed check,Yes,1,Yes,No,No
CUST04130,18.0,Female,3,101.53,3817.04,Two year,DSL,Electronic check,No,1,No,Yes,No
CUST04131,32.0,Female,1,46.75,423.77,Month-to-month,DSL,Bank transfer,No,1,No,Yes,No
CUST04132,29.0,Male,0,71.36,438.77,Month-to-month,No,Mailed check,No,2,Yes,No,No
CUST04133,52.0,Male,3,86.19,3301.02,Two year,DSL,Credit card,No,1,Yes,Yes,No
CUST04134,50.0,Male,6,75.16,5473.27,Two year,No,Electronic check,No,0,No,Yes,No
CUST04135,48.0,Male,10,47.41,5741.61,Two year,DSL,Electronic check,Yes,3,No,No,No
CUST04136,19.0,Male,3,99.62,3570.85,One year,DSL,Credit card,No,2,Yes,No,No
CUST04137,55.0,Female,8,37.35,3684.83,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,No
CUST04138,35.0,Female,7,110.48,9197.37,Two year,DSL,Mailed check,No,2,No,No,Yes
CUST04139,52.0,Female,7,115.24,9596.69,Month-to-month,No,Credit card,Yes,0,Yes,Yes,No
CUST04140,46.0,Male,4,56.56,2721.03,Month-to-month,No,Bank transfer,No,2,No,Yes,Yes
CUST04141,35.0,Female,0,57.62,375.45,Month-to-month,Fiber optic,Mailed check,Yes,1,No,Yes,No
CUST04142,25.0,Female,8,94.32,9075.72,One year,No,Credit card,No,0,Yes,No,No
CUST04143,23.0,Female,1,65.63,913.04,Month-to-month,DSL,Bank transfer,No,1,Yes,No,No
CUST04144,60.0,Male,5,,1418.71,Two year,Fiber optic,Mailed check,No,1,No,No,No
CUST04145,65.0,Female,9,111.97,,Month-to-month,No,Mailed check,No,3,Yes,Yes,No
CUST04146,51.0,Female,4,63.08,3064.13,Month-to-month,Fiber optic,Electronic check,Yes,1,No,Yes,Yes
CUST04147,23.0,Female,9,40.36,4476.21,Month-to-month,DSL,Electronic check,No,0,No,Yes,No
CUST04148,39.0,Male,7,75.56,6392.57,Month-to-month,DSL,Credit card,No,2,No,Yes,No
CUST04149,55.0,Male,10,41.9,5075.53,Two year,Fiber optic,Bank transfer,Yes,2,Yes,No,No
CUST04150,58.0,Male,2,40.61,1062.79,Two year,Fiber optic,Mailed check,No,0,No,No,No
CUST04151,24.0,Male,5,74.57,,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST04152,18.0,Female,5,59.11,3375.29,Two year,Fiber optic,Credit card,No,1,No,Yes,No
CUST04153,54.0,Male,9,77.3,8227.17,One year,DSL,Electronic check,No,1,No,Yes,No
CUST04154,36.0,Male,2,119.66,3132.44,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,Yes
CUST04155,31.0,Male,6,105.89,7730.06,Two year,No,Mailed check,No,0,No,Yes,No
CUST04156,19.0,Male,10,20.79,2510.84,Two year,Fiber optic,Electronic check,No,3,No,Yes,No
CUST04157,46.0,Male,3,25.07,956.8,Month-to-month,Fiber optic,Bank transfer,No,7,No,No,No
CUST04158,61.0,Female,4,81.0,4037.16,Month-to-month,DSL,Bank transfer,No,2,No,Yes,No
CUST04159,67.0,Female,8,82.62,8056.17,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST04160,47.0,Male,5,107.8,6175.45,Month-to-month,DSL,Mailed check,Yes,3,Yes,No,Yes
CUST04161,44.0,Male,9,82.9,9093.36,Month-to-month,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST04162,22.0,Male,3,42.78,1463.31,One year,DSL,Bank transfer,No,3,Yes,Yes,No
CUST04163,46.0,Male,7,66.85,5425.52,Two year,DSL,Credit card,No,2,No,Yes,No
CUST04164,37.0,Female,8,100.89,9680.16,Month-to-month,Fiber optic,Credit card,No,2,No,No,No
CUST04165,49.0,Female,9,112.27,12422.65,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST04166,38.0,Female,4,43.7,2199.03,Two year,Fiber optic,Bank transfer,Yes,2,Yes,No,No
CUST04167,30.0,Female,1,73.96,1101.42,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,No
CUST04168,23.0,Male,5,35.91,2099.78,Two year,DSL,Electronic check,No,0,No,No,No
CUST04169,34.0,Female,10,69.7,8445.72,Two year,DSL,Credit card,No,1,Yes,No,No
CUST04170,23.0,Female,7,29.03,2360.98,Two year,Fiber optic,Bank transfer,No,2,No,No,No
CUST04171,27.0,Female,4,,5687.29,One year,DSL,Mailed check,No,2,Yes,Yes,No
CUST04172,68.0,Male,0,83.8,514.75,Month-to-month,DSL,Credit card,Yes,5,No,Yes,No
CUST04173,41.0,Female,7,105.41,9168.1,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,No
CUST04174,45.0,Female,8,119.81,11314.81,Two year,Fiber optic,Mailed check,No,1,Yes,No,No
CUST04175,63.0,Female,0,38.28,295.05,Two year,DSL,Electronic check,No,4,Yes,No,Yes
CUST04176,69.0,Male,7,89.41,7333.64,Month-to-month,DSL,Bank transfer,No,5,No,Yes,No
CUST04177,48.0,Female,9,108.68,11599.0,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,Yes
CUST04178,59.0,Female,1,77.59,835.91,Two year,DSL,Bank transfer,No,0,Yes,No,Yes
CUST04179,35.0,Female,3,83.96,3061.93,Month-to-month,DSL,Mailed check,No,2,No,Yes,No
CUST04180,34.0,Female,1,60.77,680.07,Month-to-month,Fiber optic,Bank transfer,Yes,0,Yes,No,No
CUST04181,39.0,Female,1,87.47,1017.47,Two year,DSL,Credit card,No,4,No,No,No
CUST04182,52.0,Male,9,59.56,6440.49,Month-to-month,DSL,Bank transfer,No,3,Yes,No,Yes
CUST04183,53.0,Female,2,67.66,1443.74,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST04184,34.0,Male,7,30.31,2575.86,One year,No,Mailed check,No,4,No,No,No
CUST04185,25.0,Female,3,20.8,767.45,Two year,No,Electronic check,No,2,Yes,No,No
CUST04186,50.0,Male,6,25.53,1909.58,Month-to-month,No,Electronic check,Yes,5,No,Yes,Yes
CUST04187,25.0,Female,9,39.26,4154.19,Month-to-month,Fiber optic,Credit card,Yes,7,Yes,Yes,No
CUST04188,48.0,Female,2,65.66,1391.1,One year,Fiber optic,Mailed check,No,0,Yes,No,Yes
CUST04189,53.0,Female,9,22.12,2340.13,One year,No,Credit card,No,0,No,No,No
CUST04190,54.0,Female,10,35.61,4256.33,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST04191,56.0,Female,2,98.13,2186.76,Month-to-month,DSL,Bank transfer,No,5,No,No,No
CUST04192,63.0,Female,1,96.21,990.72,One year,Fiber optic,Bank transfer,No,8,No,Yes,No
CUST04193,43.0,Male,5,98.96,6157.02,Two year,No,Electronic check,Yes,2,No,No,No
CUST04194,55.0,Male,5,112.14,6609.7,Two year,No,Credit card,No,1,No,No,Yes
CUST04195,50.0,Male,0,31.92,175.6,Two year,DSL,Mailed check,No,1,No,No,No
CUST04196,28.0,Male,6,36.33,2655.72,Two year,No,Credit card,No,3,No,Yes,No
CUST04197,19.0,Female,3,53.36,1869.79,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST04198,33.0,Female,10,111.5,13416.07,Two year,DSL,Credit card,No,2,Yes,Yes,Yes
CUST04199,41.0,Female,2,97.54,2354.27,Two year,No,Bank transfer,No,2,No,No,No
CUST04200,49.0,Male,7,52.42,4328.2,One year,No,Bank transfer,No,3,Yes,Yes,No
CUST04201,61.0,Male,1,28.78,382.85,Month-to-month,Fiber optic,Credit card,No,4,Yes,Yes,No
CUST04202,28.0,Female,8,81.63,8000.45,One year,No,Bank transfer,Yes,1,No,Yes,Yes
CUST04203,24.0,Female,7,45.69,3915.81,One year,Fiber optic,Electronic check,No,1,Yes,No,No
CUST04204,67.0,Male,7,73.11,6095.64,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST04205,24.0,Female,2,114.16,3036.47,One year,No,Electronic check,Yes,4,Yes,No,No
